episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
202,90.2,250,250,20,45,0,0.8681,0,False,102.188,0.575,,6.0%,4/16,45/48,ddqn-no-obstacle,DDQN
203,87.7,250,250,24,45,0,0.8675,0,False,102.783,0.595,,6.0%,8/16,45/48,ddqn-no-obstacle,DDQN
204,72.8,250,250,23,42,0,0.8669,0,False,103.405,0.621,,6.0%,16/16,42/48,ddqn-no-obstacle,DDQN
205,96.7,250,250,20,47,0,0.8663,0,False,104.092,0.686,,6.0%,10/16,47/48,ddqn-no-obstacle,DDQN
206,83.7,250,250,18,43,0,0.8657,0,False,104.672,0.579,,6.0%,16/16,43/48,ddqn-no-obstacle,DDQN
207,75.7,250,250,22,44,0,0.8651,0,False,105.252,0.58,,6.0%,10/16,44/48,ddqn-no-obstacle,DDQN
208,94.8,250,250,20,46,0,0.8645,0,False,105.829,0.577,,6.0%,8/16,46/48,ddqn-no-obstacle,DDQN
209,98.3,250,250,20,47,0,0.8639,0,False,106.397,0.568,,6.0%,6/16,47/48,ddqn-no-obstacle,DDQN
210,96.1,250,250,17,46,0,0.8632,0,False,106.957,0.558,,6.0%,16/16,46/48,ddqn-no-obstacle,DDQN
211,96.5,250,250,24,47,0,0.8626,0,False,107.536,0.579,,6.0%,14/16,47/48,ddqn-no-obstacle,DDQN
212,88.3,250,250,23,45,0,0.862,0,False,108.212,0.676,,6.0%,10/16,45/48,ddqn-no-obstacle,DDQN
213,88.6,250,250,25,45,0,0.8614,0,False,108.767,0.554,,6.0%,8/16,45/48,ddqn-no-obstacle,DDQN
214,100.7,250,250,23,46,0,0.8608,0,False,109.356,0.589,,6.0%,16/16,46/48,ddqn-no-obstacle,DDQN
215,76.2,250,250,19,42,0,0.8602,0,False,109.928,0.571,,6.0%,6/16,42/48,ddqn-no-obstacle,DDQN
216,51.9,250,250,19,37,0,0.8596,0,False,110.521,0.592,,6.0%,6/16,37/48,ddqn-no-obstacle,DDQN
217,92.3,250,250,24,47,0,0.859,0,False,111.078,0.557,,6.0%,16/16,47/48,ddqn-no-obstacle,DDQN
218,81.8,250,250,26,44,0,0.8584,0,False,111.663,0.585,,6.0%,6/16,44/48,ddqn-no-obstacle,DDQN
219,57.2,250,250,27,39,0,0.8578,0,False,112.25,0.586,,4.0%,12/16,39/48,ddqn-no-obstacle,DDQN
220,154.7,238,238,23,48,1,0.8572,0,False,112.944,0.692,,6.0%,16/16,48/48,ddqn-no-obstacle,DDQN
221,78.8,250,250,24,43,0,0.8566,0,False,113.551,0.606,,6.0%,14/16,43/48,ddqn-no-obstacle,DDQN
222,97.7,250,250,21,47,0,0.856,0,False,114.12,0.569,,6.0%,8/16,47/48,ddqn-no-obstacle,DDQN
223,101.5,250,250,20,47,0,0.8554,0,False,114.712,0.591,,4.0%,2/16,47/48,ddqn-no-obstacle,DDQN
224,85.8,250,250,19,44,0,0.8548,0,False,115.324,0.612,,4.0%,16/16,44/48,ddqn-no-obstacle,DDQN
225,95.3,250,250,21,46,0,0.8542,0,False,115.912,0.587,,4.0%,4/16,46/48,ddqn-no-obstacle,DDQN
226,87.7,250,250,21,45,0,0.8536,0,False,116.501,0.589,,4.0%,4/16,45/48,ddqn-no-obstacle,DDQN
227,78.3,250,250,21,43,0,0.853,0,False,117.091,0.589,,4.0%,4/16,43/48,ddqn-no-obstacle,DDQN
228,71.5,250,250,17,41,0,0.8524,0,False,117.828,0.736,,4.0%,12/16,41/48,ddqn-no-obstacle,DDQN
229,82.5,250,250,19,44,0,0.8518,0,False,118.421,0.593,,4.0%,12/16,44/48,ddqn-no-obstacle,DDQN
230,95.5,250,250,23,46,0,0.8512,0,False,119.004,0.583,,4.0%,14/16,46/48,ddqn-no-obstacle,DDQN
231,81.0,250,250,22,44,0,0.8506,0,False,119.573,0.568,,4.0%,4/16,44/48,ddqn-no-obstacle,DDQN
232,89.5,250,250,20,45,0,0.8501,0,False,120.178,0.605,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
233,72.8,250,250,25,42,0,0.8495,0,False,120.828,0.649,,4.0%,16/16,42/48,ddqn-no-obstacle,DDQN
234,67.3,250,250,23,41,0,0.8489,0,False,121.393,0.564,,4.0%,2/16,41/48,ddqn-no-obstacle,DDQN
235,94.8,250,250,23,45,0,0.8483,0,False,121.975,0.582,,4.0%,16/16,45/48,ddqn-no-obstacle,DDQN
236,89.5,250,250,21,45,0,0.8477,0,False,122.649,0.673,,4.0%,14/16,45/48,ddqn-no-obstacle,DDQN
237,75.3,250,250,20,43,0,0.8471,0,False,123.209,0.56,,4.0%,4/16,43/48,ddqn-no-obstacle,DDQN
238,71.1,250,250,20,42,0,0.8465,0,False,123.794,0.584,,4.0%,2/16,42/48,ddqn-no-obstacle,DDQN
239,75.8,250,250,23,43,0,0.8459,0,False,124.368,0.574,,4.0%,2/16,43/48,ddqn-no-obstacle,DDQN
240,101.2,250,250,20,47,0,0.8453,0,False,124.944,0.576,,4.0%,16/16,47/48,ddqn-no-obstacle,DDQN
241,87.8,250,250,23,45,0,0.8447,0,False,125.525,0.581,,4.0%,4/16,45/48,ddqn-no-obstacle,DDQN
242,76.6,250,250,21,42,0,0.8441,0,False,126.141,0.616,,4.0%,4/16,42/48,ddqn-no-obstacle,DDQN
243,92.5,250,250,22,46,0,0.8435,0,False,126.811,0.669,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
244,73.4,250,250,23,42,0,0.8429,0,False,127.39,0.579,,4.0%,14/16,42/48,ddqn-no-obstacle,DDQN
245,89.6,250,250,25,45,0,0.8423,0,False,127.963,0.572,,4.0%,2/16,45/48,ddqn-no-obstacle,DDQN
246,98.0,250,250,22,47,0,0.8418,0,False,128.546,0.582,,2.0%,12/16,47/48,ddqn-no-obstacle,DDQN
247,80.1,250,250,19,43,0,0.8412,0,False,129.122,0.576,,2.0%,8/16,43/48,ddqn-no-obstacle,DDQN
248,50.1,250,250,20,37,0,0.8406,0,False,129.724,0.601,,2.0%,6/16,37/48,ddqn-no-obstacle,DDQN
249,61.2,250,250,24,40,0,0.84,0,False,130.413,0.688,,2.0%,8/16,40/48,ddqn-no-obstacle,DDQN
250,68.9,250,250,22,41,0,0.8394,0,False,131.102,0.689,,2.0%,2/16,41/48,ddqn-no-obstacle,DDQN
251,88.6,250,250,23,46,0,0.8388,0,False,131.782,0.679,,2.0%,2/16,46/48,ddqn-no-obstacle,DDQN
252,55.4,250,250,18,38,0,0.8382,0,False,132.403,0.621,,2.0%,2/16,38/48,ddqn-no-obstacle,DDQN
253,82.2,250,250,20,43,0,0.8376,0,False,132.975,0.572,,2.0%,6/16,43/48,ddqn-no-obstacle,DDQN
254,93.4,250,250,23,46,0,0.8371,0,False,133.551,0.575,,2.0%,10/16,46/48,ddqn-no-obstacle,DDQN
255,95.5,250,250,23,46,0,0.8365,0,False,134.277,0.726,,2.0%,4/16,46/48,ddqn-no-obstacle,DDQN
256,84.3,250,250,22,44,0,0.8359,0,False,134.862,0.584,,2.0%,16/16,44/48,ddqn-no-obstacle,DDQN
257,65.9,250,250,24,42,0,0.8353,0,False,135.441,0.579,,2.0%,2/16,42/48,ddqn-no-obstacle,DDQN
258,162.1,230,230,19,48,1,0.8347,0,False,135.999,0.557,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
259,70.2,250,250,22,41,0,0.8341,0,False,136.633,0.633,,4.0%,10/16,41/48,ddqn-no-obstacle,DDQN
260,94.0,250,250,19,46,0,0.8335,0,False,137.225,0.591,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
261,75.7,250,250,19,42,0,0.833,0,False,137.811,0.586,,4.0%,2/16,42/48,ddqn-no-obstacle,DDQN
262,83.6,250,250,21,44,0,0.8324,0,False,138.538,0.726,,4.0%,16/16,44/48,ddqn-no-obstacle,DDQN
263,66.7,250,250,21,40,0,0.8318,0,False,139.167,0.628,,4.0%,12/16,40/48,ddqn-no-obstacle,DDQN
264,78.1,250,250,24,43,0,0.8312,0,False,139.755,0.588,,4.0%,10/16,43/48,ddqn-no-obstacle,DDQN
265,97.0,250,250,19,46,0,0.8306,0,False,140.354,0.598,,4.0%,16/16,46/48,ddqn-no-obstacle,DDQN
266,86.7,250,250,27,45,0,0.8301,0,False,140.958,0.603,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
267,77.9,250,250,20,43,0,0.8295,0,False,141.576,0.617,,4.0%,6/16,43/48,ddqn-no-obstacle,DDQN
268,75.3,250,250,21,42,0,0.8289,0,False,142.272,0.696,,4.0%,6/16,42/48,ddqn-no-obstacle,DDQN
269,52.1,250,250,23,38,0,0.8283,0,False,142.872,0.6,,4.0%,2/16,38/48,ddqn-no-obstacle,DDQN
270,75.0,250,250,27,43,0,0.8277,0,False,143.43,0.558,,2.0%,12/16,43/48,ddqn-no-obstacle,DDQN
271,87.2,250,250,27,46,0,0.8272,0,False,144.012,0.581,,2.0%,8/16,46/48,ddqn-no-obstacle,DDQN
272,97.3,250,250,21,47,0,0.8266,0,False,144.576,0.563,,2.0%,12/16,47/48,ddqn-no-obstacle,DDQN
273,73.6,250,250,23,43,0,0.826,0,False,145.158,0.582,,2.0%,12/16,43/48,ddqn-no-obstacle,DDQN
274,52.6,250,250,22,38,0,0.8254,0,False,145.828,0.67,,2.0%,14/16,38/48,ddqn-no-obstacle,DDQN
275,77.7,250,250,22,43,0,0.8248,0,False,146.41,0.581,,2.0%,8/16,43/48,ddqn-no-obstacle,DDQN
276,77.7,250,250,21,43,0,0.8243,0,False,147.021,0.611,,2.0%,16/16,43/48,ddqn-no-obstacle,DDQN
277,82.4,250,250,17,43,0,0.8237,0,False,147.615,0.594,,2.0%,16/16,43/48,ddqn-no-obstacle,DDQN
278,73.8,250,250,21,41,0,0.8231,0,False,148.186,0.57,,2.0%,12/16,41/48,ddqn-no-obstacle,DDQN
279,72.5,250,250,21,43,0,0.8225,0,False,148.762,0.575,,2.0%,4/16,43/48,ddqn-no-obstacle,DDQN
280,98.2,250,250,19,45,0,0.822,0,False,149.338,0.576,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
281,96.4,250,250,21,46,0,0.8214,0,False,150.01,0.671,,2.0%,8/16,46/48,ddqn-no-obstacle,DDQN
282,90.0,250,250,22,45,0,0.8208,0,False,150.571,0.561,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
283,83.1,250,250,18,43,0,0.8202,0,False,151.177,0.605,,2.0%,2/16,43/48,ddqn-no-obstacle,DDQN
284,91.4,250,250,27,46,0,0.8197,0,False,151.734,0.557,,2.0%,16/16,46/48,ddqn-no-obstacle,DDQN
285,71.5,250,250,22,42,0,0.8191,0,False,152.308,0.573,,2.0%,4/16,42/48,ddqn-no-obstacle,DDQN
286,69.7,250,250,19,40,0,0.8185,0,False,152.882,0.573,,2.0%,6/16,40/48,ddqn-no-obstacle,DDQN
287,91.4,250,250,20,45,0,0.8179,0,False,153.55,0.667,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
288,94.7,250,250,26,47,0,0.8174,0,False,154.12,0.569,,2.0%,16/16,47/48,ddqn-no-obstacle,DDQN
289,154.3,240,240,24,48,1,0.8168,0,False,154.673,0.553,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
290,65.0,250,250,24,40,0,0.8162,0,False,155.266,0.593,,4.0%,14/16,40/48,ddqn-no-obstacle,DDQN
291,89.7,250,250,21,44,0,0.8156,0,False,155.841,0.574,,4.0%,16/16,44/48,ddqn-no-obstacle,DDQN
292,66.9,250,250,22,41,0,0.8151,0,False,156.422,0.581,,4.0%,2/16,41/48,ddqn-no-obstacle,DDQN
293,64.6,250,250,22,40,0,0.8145,0,False,157.082,0.659,,4.0%,2/16,40/48,ddqn-no-obstacle,DDQN
294,97.9,250,250,26,46,0,0.8139,0,False,157.662,0.58,,4.0%,16/16,46/48,ddqn-no-obstacle,DDQN
295,92.0,250,250,22,47,0,0.8134,0,False,158.25,0.587,,4.0%,2/16,47/48,ddqn-no-obstacle,DDQN
296,81.2,250,250,24,43,0,0.8128,0,False,158.824,0.574,,4.0%,4/16,43/48,ddqn-no-obstacle,DDQN
297,95.6,250,250,23,46,0,0.8122,0,False,159.422,0.598,,4.0%,2/16,46/48,ddqn-no-obstacle,DDQN
298,91.2,250,250,22,45,0,0.8117,0,False,160.006,0.583,,4.0%,6/16,45/48,ddqn-no-obstacle,DDQN
299,92.8,250,250,17,45,0,0.8111,0,False,160.597,0.591,,4.0%,4/16,45/48,ddqn-no-obstacle,DDQN
300,79.2,250,250,20,44,0,0.8105,0,False,161.282,0.684,,4.0%,6/16,44/48,ddqn-no-obstacle,DDQN
301,77.9,250,250,19,42,0,0.81,0,False,161.864,0.582,,4.0%,16/16,42/48,ddqn-no-obstacle,DDQN
302,77.6,250,250,21,43,0,0.8094,0,False,162.443,0.578,,4.0%,10/16,43/48,ddqn-no-obstacle,DDQN
303,55.1,250,250,20,38,0,0.8088,0,False,163.035,0.592,,4.0%,12/16,38/48,ddqn-no-obstacle,DDQN
304,66.6,250,250,25,41,0,0.8083,0,False,163.648,0.613,,4.0%,8/16,41/48,ddqn-no-obstacle,DDQN
305,76.4,250,250,22,42,0,0.8077,0,False,164.224,0.576,,4.0%,16/16,42/48,ddqn-no-obstacle,DDQN
306,92.2,250,250,23,47,0,0.8071,0,False,164.912,0.687,,4.0%,4/16,47/48,ddqn-no-obstacle,DDQN
307,108.1,250,250,19,47,0,0.8066,0,False,165.514,0.602,,4.0%,14/16,47/48,ddqn-no-obstacle,DDQN
308,68.9,250,250,19,41,0,0.806,0,False,166.105,0.59,,2.0%,14/16,41/48,ddqn-no-obstacle,DDQN
309,95.2,250,250,23,46,0,0.8054,0,False,166.679,0.573,,2.0%,16/16,46/48,ddqn-no-obstacle,DDQN
310,96.1,250,250,19,47,0,0.8049,0,False,167.254,0.574,,2.0%,14/16,47/48,ddqn-no-obstacle,DDQN
311,70.3,250,250,28,43,0,0.8043,0,False,167.913,0.659,,2.0%,8/16,43/48,ddqn-no-obstacle,DDQN
312,65.5,250,250,27,42,0,0.8037,0,False,168.602,0.689,,2.0%,16/16,42/48,ddqn-no-obstacle,DDQN
313,96.9,250,250,22,45,0,0.8032,0,False,169.202,0.599,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
314,92.5,250,250,20,45,0,0.8026,0,False,169.902,0.7,,2.0%,6/16,45/48,ddqn-no-obstacle,DDQN
315,88.0,250,250,24,45,0,0.8021,0,False,170.607,0.705,,2.0%,14/16,45/48,ddqn-no-obstacle,DDQN
316,74.2,250,250,20,42,0,0.8015,0,False,171.211,0.603,,2.0%,8/16,42/48,ddqn-no-obstacle,DDQN
317,72.3,250,250,25,42,0,0.8009,0,False,171.797,0.585,,2.0%,16/16,42/48,ddqn-no-obstacle,DDQN
318,89.3,250,250,22,45,0,0.8004,0,False,172.426,0.629,,2.0%,4/16,45/48,ddqn-no-obstacle,DDQN
319,57.6,250,250,25,39,0,0.7998,0,False,173.118,0.691,,2.0%,2/16,39/48,ddqn-no-obstacle,DDQN
320,75.5,250,250,18,42,0,0.7993,0,False,173.704,0.585,,2.0%,6/16,42/48,ddqn-no-obstacle,DDQN
321,81.9,250,250,21,44,0,0.7987,0,False,174.309,0.604,,2.0%,12/16,44/48,ddqn-no-obstacle,DDQN
322,92.4,250,250,20,46,0,0.7981,0,False,174.932,0.623,,2.0%,2/16,46/48,ddqn-no-obstacle,DDQN
323,75.5,250,250,20,42,0,0.7976,0,False,175.537,0.604,,2.0%,8/16,42/48,ddqn-no-obstacle,DDQN
324,92.3,250,250,27,45,0,0.797,0,False,176.143,0.606,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
325,72.9,250,250,23,42,0,0.7965,0,False,176.831,0.687,,2.0%,2/16,42/48,ddqn-no-obstacle,DDQN
326,100.0,250,250,21,47,0,0.7959,0,False,177.43,0.599,,2.0%,14/16,47/48,ddqn-no-obstacle,DDQN
327,72.8,250,250,23,42,0,0.7953,0,False,178.0,0.57,,2.0%,14/16,42/48,ddqn-no-obstacle,DDQN
328,80.5,250,250,20,43,0,0.7948,0,False,178.569,0.569,,2.0%,12/16,43/48,ddqn-no-obstacle,DDQN
329,65.8,250,250,21,40,0,0.7942,0,False,179.138,0.568,,2.0%,14/16,40/48,ddqn-no-obstacle,DDQN
330,77.7,250,250,22,43,0,0.7937,0,False,179.712,0.574,,2.0%,12/16,43/48,ddqn-no-obstacle,DDQN
331,75.4,250,250,23,42,0,0.7931,0,False,180.428,0.715,,2.0%,2/16,42/48,ddqn-no-obstacle,DDQN
332,66.3,250,250,24,41,0,0.7926,0,False,181.007,0.579,,2.0%,10/16,41/48,ddqn-no-obstacle,DDQN
333,64.4,250,250,24,40,0,0.792,0,False,181.583,0.575,,2.0%,6/16,40/48,ddqn-no-obstacle,DDQN
334,88.8,250,250,26,46,0,0.7915,0,False,182.182,0.599,,2.0%,2/16,46/48,ddqn-no-obstacle,DDQN
335,68.0,250,250,24,41,0,0.7909,0,False,182.773,0.591,,2.0%,6/16,41/48,ddqn-no-obstacle,DDQN
336,87.8,250,250,27,45,0,0.7903,0,False,183.346,0.573,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
337,72.2,250,250,21,41,0,0.7898,0,False,183.929,0.582,,2.0%,6/16,41/48,ddqn-no-obstacle,DDQN
338,98.0,250,250,16,46,0,0.7892,0,False,184.651,0.722,,2.0%,8/16,46/48,ddqn-no-obstacle,DDQN
339,158.9,242,242,22,48,1,0.7887,0,False,185.261,0.609,,2.0%,16/16,48/48,ddqn-no-obstacle,DDQN
340,90.5,250,250,21,45,0,0.7881,0,False,185.875,0.614,,2.0%,2/16,45/48,ddqn-no-obstacle,DDQN
341,81.1,250,250,23,43,0,0.7876,0,False,186.521,0.644,,2.0%,14/16,43/48,ddqn-no-obstacle,DDQN
342,78.1,250,250,25,44,0,0.787,0,False,187.116,0.595,,2.0%,14/16,44/48,ddqn-no-obstacle,DDQN
343,67.0,250,250,25,41,0,0.7865,0,False,187.705,0.589,,2.0%,4/16,41/48,ddqn-no-obstacle,DDQN
344,90.0,250,250,18,45,0,0.7859,0,False,188.393,0.687,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
345,94.7,250,250,22,46,0,0.7854,0,False,189.022,0.629,,2.0%,12/16,46/48,ddqn-no-obstacle,DDQN
346,83.4,250,250,26,44,0,0.7848,0,False,189.609,0.587,,2.0%,16/16,44/48,ddqn-no-obstacle,DDQN
347,166.0,226,226,17,48,1,0.7843,0,False,190.177,0.568,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
348,80.3,250,250,21,44,0,0.7837,0,False,190.802,0.625,,4.0%,16/16,44/48,ddqn-no-obstacle,DDQN
349,68.1,250,250,23,41,0,0.7832,0,False,191.426,0.623,,4.0%,2/16,41/48,ddqn-no-obstacle,DDQN
350,51.0,250,250,23,38,0,0.7826,0,False,192.123,0.697,,4.0%,14/16,38/48,ddqn-no-obstacle,DDQN
351,93.6,250,250,23,45,0,0.7821,0,False,192.75,0.626,,4.0%,16/16,45/48,ddqn-no-obstacle,DDQN
352,94.8,250,250,16,45,0,0.7815,0,False,193.349,0.599,,4.0%,10/16,45/48,ddqn-no-obstacle,DDQN
353,74.0,250,250,22,42,0,0.781,0,False,193.963,0.614,,4.0%,16/16,42/48,ddqn-no-obstacle,DDQN
354,72.9,250,250,21,42,0,0.7804,0,False,194.571,0.607,,4.0%,6/16,42/48,ddqn-no-obstacle,DDQN
355,75.9,250,250,23,42,0,0.7799,0,False,195.198,0.626,,4.0%,14/16,42/48,ddqn-no-obstacle,DDQN
356,91.7,250,250,21,46,0,0.7794,0,False,195.819,0.62,,4.0%,14/16,46/48,ddqn-no-obstacle,DDQN
357,99.2,250,250,20,47,0,0.7788,0,False,196.53,0.711,,4.0%,12/16,47/48,ddqn-no-obstacle,DDQN
358,91.6,250,250,16,45,0,0.7783,0,False,197.179,0.648,,4.0%,2/16,45/48,ddqn-no-obstacle,DDQN
359,90.9,250,250,23,45,0,0.7777,0,False,197.807,0.628,,4.0%,4/16,45/48,ddqn-no-obstacle,DDQN
360,67.1,250,250,25,41,0,0.7772,0,False,198.455,0.647,,4.0%,6/16,41/48,ddqn-no-obstacle,DDQN
361,163.6,230,230,19,48,1,0.7766,0,False,199.064,0.608,,6.0%,16/16,48/48,ddqn-no-obstacle,DDQN
362,94.7,250,250,21,46,0,0.7761,0,False,199.696,0.631,,6.0%,4/16,46/48,ddqn-no-obstacle,DDQN
363,44.3,250,250,27,38,0,0.7755,0,False,200.379,0.683,,6.0%,2/16,38/48,ddqn-no-obstacle,DDQN
364,75.6,250,250,21,42,0,0.775,0,False,200.934,0.554,,6.0%,12/16,42/48,ddqn-no-obstacle,DDQN
365,75.1,250,250,25,43,0,0.7745,0,False,201.481,0.546,,6.0%,12/16,43/48,ddqn-no-obstacle,DDQN
366,76.2,250,250,19,43,0,0.7739,0,False,202.018,0.537,,6.0%,2/16,43/48,ddqn-no-obstacle,DDQN
367,91.7,250,250,20,45,0,0.7734,0,False,202.596,0.578,,6.0%,2/16,45/48,ddqn-no-obstacle,DDQN
368,92.0,250,250,21,45,0,0.7728,0,False,203.153,0.556,,6.0%,12/16,45/48,ddqn-no-obstacle,DDQN
369,77.5,250,250,19,42,0,0.7723,0,False,203.802,0.648,,6.0%,8/16,42/48,ddqn-no-obstacle,DDQN
370,89.0,250,250,23,45,0,0.7718,0,False,204.348,0.545,,6.0%,10/16,45/48,ddqn-no-obstacle,DDQN
371,76.6,250,250,20,43,0,0.7712,0,False,204.886,0.538,,6.0%,2/16,43/48,ddqn-no-obstacle,DDQN
372,81.5,250,250,17,43,0,0.7707,0,False,205.462,0.575,,6.0%,14/16,43/48,ddqn-no-obstacle,DDQN
373,95.4,250,250,19,46,0,0.7701,0,False,206.009,0.547,,6.0%,8/16,46/48,ddqn-no-obstacle,DDQN
374,94.4,250,250,20,46,0,0.7696,0,False,206.551,0.541,,6.0%,10/16,46/48,ddqn-no-obstacle,DDQN
375,91.2,250,250,21,45,0,0.7691,0,False,207.227,0.675,,6.0%,12/16,45/48,ddqn-no-obstacle,DDQN
376,66.9,250,250,21,40,0,0.7685,0,False,207.778,0.551,,6.0%,8/16,40/48,ddqn-no-obstacle,DDQN
377,74.5,250,250,23,43,0,0.768,0,False,208.331,0.552,,6.0%,4/16,43/48,ddqn-no-obstacle,DDQN
378,99.2,250,250,18,46,0,0.7674,0,False,208.866,0.535,,6.0%,2/16,46/48,ddqn-no-obstacle,DDQN
379,94.4,250,250,21,46,0,0.7669,0,False,209.432,0.566,,6.0%,12/16,46/48,ddqn-no-obstacle,DDQN
380,73.9,250,250,20,43,0,0.7664,0,False,209.983,0.55,,6.0%,2/16,43/48,ddqn-no-obstacle,DDQN
381,84.9,250,250,21,44,0,0.7658,0,False,210.527,0.543,,6.0%,16/16,44/48,ddqn-no-obstacle,DDQN
382,80.9,250,250,24,43,0,0.7653,0,False,211.167,0.64,,6.0%,14/16,43/48,ddqn-no-obstacle,DDQN
383,71.4,250,250,26,43,0,0.7648,0,False,211.82,0.651,,6.0%,12/16,43/48,ddqn-no-obstacle,DDQN
384,70.8,250,250,21,41,0,0.7642,0,False,212.371,0.551,,6.0%,8/16,41/48,ddqn-no-obstacle,DDQN
385,92.4,250,250,23,46,0,0.7637,0,False,212.925,0.554,,6.0%,4/16,46/48,ddqn-no-obstacle,DDQN
386,86.8,250,250,19,44,0,0.7632,0,False,213.473,0.547,,6.0%,4/16,44/48,ddqn-no-obstacle,DDQN
387,90.4,250,250,19,45,0,0.7626,0,False,214.043,0.569,,6.0%,6/16,45/48,ddqn-no-obstacle,DDQN
388,100.4,250,250,20,47,0,0.7621,0,False,214.676,0.632,,6.0%,12/16,47/48,ddqn-no-obstacle,DDQN
389,86.4,250,250,19,44,0,0.7616,0,False,215.23,0.554,,4.0%,12/16,44/48,ddqn-no-obstacle,DDQN
390,102.5,250,250,21,47,0,0.761,0,False,215.789,0.558,,4.0%,12/16,47/48,ddqn-no-obstacle,DDQN
391,80.2,250,250,24,44,0,0.7605,0,False,216.346,0.557,,4.0%,12/16,44/48,ddqn-no-obstacle,DDQN
392,95.9,250,250,19,47,0,0.76,0,False,216.887,0.541,,4.0%,6/16,47/48,ddqn-no-obstacle,DDQN
393,162.3,226,226,22,48,1,0.7594,0,False,217.417,0.529,,6.0%,16/16,48/48,ddqn-no-obstacle,DDQN
394,94.7,250,250,22,47,0,0.7589,0,False,218.073,0.655,,6.0%,12/16,47/48,ddqn-no-obstacle,DDQN
395,78.0,250,250,19,44,0,0.7584,0,False,218.625,0.552,,6.0%,4/16,44/48,ddqn-no-obstacle,DDQN
396,94.5,250,250,20,46,0,0.7578,0,False,219.193,0.568,,6.0%,4/16,46/48,ddqn-no-obstacle,DDQN
397,95.8,250,250,19,45,0,0.7573,0,False,219.748,0.554,,4.0%,14/16,45/48,ddqn-no-obstacle,DDQN
398,92.5,250,250,21,47,0,0.7568,0,False,220.31,0.562,,4.0%,16/16,47/48,ddqn-no-obstacle,DDQN
399,85.5,250,250,23,44,0,0.7562,0,False,220.871,0.561,,4.0%,12/16,44/48,ddqn-no-obstacle,DDQN
400,81.6,250,250,22,44,0,0.7557,0,False,221.519,0.647,,4.0%,12/16,44/48,ddqn-no-obstacle,DDQN
401,85.9,250,250,22,44,0,0.7552,0,False,222.111,0.592,,4.0%,4/16,44/48,ddqn-no-obstacle,DDQN
402,100.3,250,250,19,46,0,0.7547,0,False,222.723,0.612,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
403,97.8,250,250,18,46,0,0.7541,0,False,223.274,0.55,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
404,73.1,250,250,17,42,0,0.7536,0,False,223.828,0.554,,4.0%,4/16,42/48,ddqn-no-obstacle,DDQN
405,62.0,250,250,20,40,0,0.7531,0,False,224.403,0.574,,4.0%,10/16,40/48,ddqn-no-obstacle,DDQN
406,83.7,250,250,20,44,0,0.7525,0,False,225.055,0.652,,4.0%,10/16,44/48,ddqn-no-obstacle,DDQN
407,99.1,250,250,19,46,0,0.752,0,False,225.616,0.561,,4.0%,16/16,46/48,ddqn-no-obstacle,DDQN
408,94.3,250,250,22,46,0,0.7515,0,False,226.232,0.615,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
409,100.2,250,250,20,47,0,0.751,0,False,226.789,0.556,,4.0%,4/16,47/48,ddqn-no-obstacle,DDQN
410,75.8,250,250,19,43,0,0.7504,0,False,227.354,0.564,,4.0%,10/16,43/48,ddqn-no-obstacle,DDQN
411,163.4,232,232,17,48,1,0.7499,0,False,227.949,0.595,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
412,97.5,250,250,21,46,0,0.7494,0,False,228.659,0.709,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
413,91.2,250,250,19,45,0,0.7489,0,False,229.206,0.547,,4.0%,12/16,45/48,ddqn-no-obstacle,DDQN
414,98.5,250,250,22,47,0,0.7483,0,False,229.737,0.531,,4.0%,2/16,47/48,ddqn-no-obstacle,DDQN
415,93.9,250,250,20,46,0,0.7478,0,False,230.274,0.536,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
416,96.6,250,250,19,46,0,0.7473,0,False,230.789,0.515,,4.0%,16/16,46/48,ddqn-no-obstacle,DDQN
417,159.3,232,232,18,48,1,0.7468,0,False,231.294,0.504,,6.0%,16/16,48/48,ddqn-no-obstacle,DDQN
418,45.6,250,250,24,37,0,0.7462,0,False,231.823,0.528,,6.0%,16/16,37/48,ddqn-no-obstacle,DDQN
