episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
218,84.0,250,250,20,43,0,0.8584,0,False,129.855,0.682,,0.0%,4/16,43/48,dqn-no-obstacle,DQN
219,68.7,250,250,20,41,0,0.8578,0,False,130.466,0.61,,0.0%,4/16,41/48,dqn-no-obstacle,DQN
220,84.3,250,250,26,44,0,0.8572,0,False,130.988,0.522,,0.0%,2/16,44/48,dqn-no-obstacle,DQN
221,65.9,250,250,20,41,0,0.8566,0,False,131.521,0.532,,0.0%,4/16,41/48,dqn-no-obstacle,DQN
222,91.0,250,250,23,45,0,0.856,0,False,132.1,0.578,,0.0%,14/16,45/48,dqn-no-obstacle,DQN
223,78.9,250,250,19,42,0,0.8554,0,False,132.661,0.56,,0.0%,10/16,42/48,dqn-no-obstacle,DQN
224,91.5,250,250,22,45,0,0.8548,0,False,133.204,0.543,,0.0%,8/16,45/48,dqn-no-obstacle,DQN
225,77.5,250,250,21,44,0,0.8542,0,False,133.774,0.569,,0.0%,2/16,44/48,dqn-no-obstacle,DQN
226,96.1,250,250,21,46,0,0.8536,0,False,134.413,0.639,,0.0%,6/16,46/48,dqn-no-obstacle,DQN
227,55.6,250,250,25,39,0,0.853,0,False,134.943,0.53,,0.0%,4/16,39/48,dqn-no-obstacle,DQN
228,82.5,250,250,19,44,0,0.8524,0,False,135.508,0.564,,0.0%,4/16,44/48,dqn-no-obstacle,DQN
229,73.8,250,250,21,42,0,0.8518,0,False,136.102,0.592,,0.0%,16/16,42/48,dqn-no-obstacle,DQN
230,68.1,250,250,19,41,0,0.8512,0,False,136.769,0.667,,0.0%,16/16,41/48,dqn-no-obstacle,DQN
231,90.8,250,250,24,45,0,0.8506,0,False,137.391,0.622,,0.0%,14/16,45/48,dqn-no-obstacle,DQN
232,88.7,250,250,20,46,0,0.8501,0,False,138.006,0.614,,0.0%,4/16,46/48,dqn-no-obstacle,DQN
233,67.8,250,250,24,43,0,0.8495,0,False,138.683,0.676,,0.0%,14/16,43/48,dqn-no-obstacle,DQN
234,75.4,250,250,19,42,0,0.8489,0,False,139.23,0.546,,0.0%,8/16,42/48,dqn-no-obstacle,DQN
235,92.0,250,250,22,46,0,0.8483,0,False,139.741,0.511,,0.0%,2/16,46/48,dqn-no-obstacle,DQN
236,77.5,250,250,25,44,0,0.8477,0,False,140.263,0.521,,0.0%,10/16,44/48,dqn-no-obstacle,DQN
237,77.5,250,250,20,43,0,0.8471,0,False,140.798,0.534,,0.0%,14/16,43/48,dqn-no-obstacle,DQN
238,48.4,250,250,24,37,0,0.8465,0,False,141.482,0.684,,0.0%,16/16,37/48,dqn-no-obstacle,DQN
239,81.0,250,250,24,44,0,0.8459,0,False,142.067,0.584,,0.0%,6/16,44/48,dqn-no-obstacle,DQN
240,83.9,250,250,16,44,0,0.8453,0,False,142.655,0.588,,0.0%,2/16,44/48,dqn-no-obstacle,DQN
241,88.6,250,250,24,45,0,0.8447,0,False,143.444,0.788,,0.0%,14/16,45/48,dqn-no-obstacle,DQN
242,62.3,250,250,23,40,0,0.8441,0,False,144.082,0.637,,0.0%,2/16,40/48,dqn-no-obstacle,DQN
243,76.5,250,250,23,43,0,0.8435,0,False,144.755,0.672,,0.0%,8/16,43/48,dqn-no-obstacle,DQN
244,58.0,250,250,23,39,0,0.8429,0,False,145.332,0.576,,0.0%,16/16,39/48,dqn-no-obstacle,DQN
245,89.7,250,250,22,45,0,0.8423,0,False,145.873,0.541,,0.0%,12/16,45/48,dqn-no-obstacle,DQN
246,74.8,250,250,22,44,0,0.8418,0,False,146.422,0.549,,0.0%,8/16,44/48,dqn-no-obstacle,DQN
247,76.6,250,250,22,44,0,0.8412,0,False,147.02,0.597,,0.0%,6/16,44/48,dqn-no-obstacle,DQN
248,82.1,250,250,23,44,0,0.8406,0,False,147.631,0.61,,0.0%,10/16,44/48,dqn-no-obstacle,DQN
249,93.6,250,250,20,45,0,0.84,0,False,148.301,0.669,,0.0%,14/16,45/48,dqn-no-obstacle,DQN
250,98.2,250,250,20,47,0,0.8394,0,False,148.852,0.55,,0.0%,10/16,47/48,dqn-no-obstacle,DQN
251,91.4,250,250,26,47,0,0.8388,0,False,149.38,0.528,,0.0%,12/16,47/48,dqn-no-obstacle,DQN
252,89.4,250,250,22,46,0,0.8382,0,False,150.054,0.674,,0.0%,6/16,46/48,dqn-no-obstacle,DQN
253,73.7,250,250,18,42,0,0.8376,0,False,150.631,0.576,,0.0%,14/16,42/48,dqn-no-obstacle,DQN
254,68.0,250,250,21,41,0,0.8371,0,False,151.22,0.589,,0.0%,14/16,41/48,dqn-no-obstacle,DQN
255,81.5,250,250,24,44,0,0.8365,0,False,151.773,0.553,,0.0%,16/16,44/48,dqn-no-obstacle,DQN
256,51.9,250,250,27,39,0,0.8359,0,False,152.439,0.666,,0.0%,10/16,39/48,dqn-no-obstacle,DQN
257,62.6,250,250,19,40,0,0.8353,0,False,153.154,0.714,,0.0%,4/16,40/48,dqn-no-obstacle,DQN
258,73.7,250,250,22,42,0,0.8347,0,False,153.822,0.668,,0.0%,2/16,42/48,dqn-no-obstacle,DQN
259,70.7,250,250,21,41,0,0.8341,0,False,154.425,0.602,,0.0%,16/16,41/48,dqn-no-obstacle,DQN
260,82.3,250,250,18,44,0,0.8335,0,False,155.109,0.683,,0.0%,10/16,44/48,dqn-no-obstacle,DQN
261,53.8,250,250,21,39,0,0.833,0,False,155.832,0.722,,0.0%,10/16,39/48,dqn-no-obstacle,DQN
262,87.1,250,250,16,44,0,0.8324,0,False,156.612,0.78,,0.0%,6/16,44/48,dqn-no-obstacle,DQN
263,82.1,250,250,23,43,0,0.8318,0,False,157.35,0.737,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
264,95.8,250,250,21,46,0,0.8312,0,False,158.006,0.655,,0.0%,14/16,46/48,dqn-no-obstacle,DQN
265,74.9,250,250,20,42,0,0.8306,0,False,158.779,0.772,,0.0%,2/16,42/48,dqn-no-obstacle,DQN
266,76.2,250,250,21,43,0,0.8301,0,False,159.421,0.642,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
267,79.9,250,250,22,43,0,0.8295,0,False,160.064,0.643,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
268,92.3,250,250,22,45,0,0.8289,0,False,160.77,0.705,,0.0%,16/16,45/48,dqn-no-obstacle,DQN
269,68.5,250,250,20,41,0,0.8283,0,False,161.398,0.627,,0.0%,2/16,41/48,dqn-no-obstacle,DQN
270,72.8,250,250,20,42,0,0.8277,0,False,162.101,0.702,,0.0%,10/16,42/48,dqn-no-obstacle,DQN
271,102.8,250,250,20,46,0,0.8272,0,False,162.882,0.78,,0.0%,8/16,46/48,dqn-no-obstacle,DQN
272,79.3,250,250,26,43,0,0.8266,0,False,163.49,0.607,,0.0%,14/16,43/48,dqn-no-obstacle,DQN
273,92.0,250,250,22,45,0,0.826,0,False,164.094,0.604,,0.0%,12/16,45/48,dqn-no-obstacle,DQN
274,92.1,250,250,23,46,0,0.8254,0,False,164.684,0.588,,0.0%,12/16,46/48,dqn-no-obstacle,DQN
275,74.9,250,250,20,43,0,0.8248,0,False,165.277,0.593,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
276,78.4,250,250,18,43,0,0.8243,0,False,165.86,0.583,,0.0%,14/16,43/48,dqn-no-obstacle,DQN
277,81.1,250,250,20,43,0,0.8237,0,False,166.465,0.604,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
278,94.4,250,250,22,46,0,0.8231,0,False,167.257,0.792,,0.0%,8/16,46/48,dqn-no-obstacle,DQN
279,83.1,250,250,24,43,0,0.8225,0,False,168.044,0.786,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
280,76.0,250,250,20,43,0,0.822,0,False,168.69,0.646,,0.0%,4/16,43/48,dqn-no-obstacle,DQN
281,89.4,250,250,23,45,0,0.8214,0,False,169.248,0.557,,0.0%,4/16,45/48,dqn-no-obstacle,DQN
282,91.4,250,250,23,45,0,0.8208,0,False,169.914,0.658,,0.0%,16/16,45/48,dqn-no-obstacle,DQN
283,83.1,250,250,23,44,0,0.8202,0,False,170.627,0.712,,0.0%,12/16,44/48,dqn-no-obstacle,DQN
284,67.7,250,250,22,40,0,0.8197,0,False,171.304,0.677,,0.0%,16/16,40/48,dqn-no-obstacle,DQN
285,82.5,250,250,22,44,0,0.8191,0,False,172.025,0.721,,0.0%,14/16,44/48,dqn-no-obstacle,DQN
286,100.0,250,250,20,47,0,0.8185,0,False,172.715,0.689,,0.0%,16/16,47/48,dqn-no-obstacle,DQN
287,75.8,250,250,25,43,0,0.8179,0,False,173.335,0.62,,0.0%,16/16,43/48,dqn-no-obstacle,DQN
288,146.5,250,250,20,48,1,0.8174,0,False,173.911,0.575,,2.0%,16/16,48/48,dqn-no-obstacle,DQN
289,56.9,250,250,22,39,0,0.8168,0,False,174.49,0.579,,2.0%,6/16,39/48,dqn-no-obstacle,DQN
290,78.8,250,250,20,44,0,0.8162,0,False,175.125,0.634,,2.0%,4/16,44/48,dqn-no-obstacle,DQN
291,83.1,250,250,20,44,0,0.8156,0,False,175.737,0.612,,2.0%,6/16,44/48,dqn-no-obstacle,DQN
292,94.4,250,250,22,45,0,0.8151,0,False,176.303,0.565,,2.0%,16/16,45/48,dqn-no-obstacle,DQN
293,67.0,250,250,23,42,0,0.8145,0,False,177.045,0.741,,2.0%,10/16,42/48,dqn-no-obstacle,DQN
294,81.1,250,250,23,44,0,0.8139,0,False,177.611,0.565,,2.0%,6/16,44/48,dqn-no-obstacle,DQN
295,96.3,250,250,17,45,0,0.8134,0,False,178.237,0.625,,2.0%,6/16,45/48,dqn-no-obstacle,DQN
296,94.1,250,250,21,45,0,0.8128,0,False,178.941,0.703,,2.0%,16/16,45/48,dqn-no-obstacle,DQN
297,50.7,250,250,24,37,0,0.8122,0,False,179.595,0.654,,2.0%,14/16,37/48,dqn-no-obstacle,DQN
298,92.4,250,250,24,46,0,0.8117,0,False,180.305,0.71,,2.0%,14/16,46/48,dqn-no-obstacle,DQN
299,94.7,250,250,21,46,0,0.8111,0,False,180.897,0.591,,2.0%,4/16,46/48,dqn-no-obstacle,DQN
300,46.4,250,250,21,38,0,0.8105,0,False,181.635,0.737,,2.0%,2/16,38/48,dqn-no-obstacle,DQN
301,74.0,250,250,23,42,0,0.81,0,False,182.346,0.71,,2.0%,2/16,42/48,dqn-no-obstacle,DQN
302,164.1,232,232,21,48,1,0.8094,0,False,182.936,0.59,,4.0%,16/16,48/48,dqn-no-obstacle,DQN
303,85.3,250,250,26,45,0,0.8088,0,False,183.543,0.606,,4.0%,6/16,45/48,dqn-no-obstacle,DQN
304,82.0,250,250,23,44,0,0.8083,0,False,184.139,0.595,,4.0%,16/16,44/48,dqn-no-obstacle,DQN
305,92.9,250,250,22,47,0,0.8077,0,False,184.815,0.676,,4.0%,4/16,47/48,dqn-no-obstacle,DQN
306,80.7,250,250,23,44,0,0.8071,0,False,185.547,0.731,,4.0%,2/16,44/48,dqn-no-obstacle,DQN
307,67.2,250,250,25,42,0,0.8066,0,False,186.233,0.686,,4.0%,6/16,42/48,dqn-no-obstacle,DQN
308,94.8,250,250,24,47,0,0.806,0,False,186.947,0.713,,4.0%,10/16,47/48,dqn-no-obstacle,DQN
309,71.1,250,250,23,40,0,0.8054,0,False,187.62,0.672,,4.0%,16/16,40/48,dqn-no-obstacle,DQN
310,100.0,250,250,22,47,0,0.8049,0,False,188.18,0.56,,4.0%,16/16,47/48,dqn-no-obstacle,DQN
311,70.5,250,250,25,42,0,0.8043,0,False,188.752,0.571,,4.0%,12/16,42/48,dqn-no-obstacle,DQN
312,75.5,250,250,24,43,0,0.8037,0,False,189.377,0.625,,4.0%,16/16,43/48,dqn-no-obstacle,DQN
313,74.8,250,250,20,42,0,0.8032,0,False,189.952,0.575,,4.0%,6/16,42/48,dqn-no-obstacle,DQN
314,88.1,250,250,27,45,0,0.8026,0,False,190.626,0.673,,4.0%,6/16,45/48,dqn-no-obstacle,DQN
315,96.6,250,250,22,45,0,0.8021,0,False,191.202,0.574,,4.0%,12/16,45/48,dqn-no-obstacle,DQN
316,81.9,250,250,24,44,0,0.8015,0,False,191.795,0.593,,4.0%,4/16,44/48,dqn-no-obstacle,DQN
317,100.1,250,250,23,47,0,0.8009,0,False,192.382,0.586,,4.0%,16/16,47/48,dqn-no-obstacle,DQN
318,70.7,250,250,21,40,0,0.8004,0,False,193.009,0.627,,4.0%,14/16,40/48,dqn-no-obstacle,DQN
319,91.4,250,250,21,45,0,0.7998,0,False,193.718,0.708,,4.0%,10/16,45/48,dqn-no-obstacle,DQN
320,76.5,250,250,20,43,0,0.7993,0,False,194.356,0.637,,4.0%,2/16,43/48,dqn-no-obstacle,DQN
321,84.9,250,250,20,43,0,0.7987,0,False,195.075,0.719,,4.0%,2/16,43/48,dqn-no-obstacle,DQN
322,99.6,250,250,22,46,0,0.7981,0,False,195.681,0.605,,4.0%,10/16,46/48,dqn-no-obstacle,DQN
323,89.6,250,250,22,45,0,0.7976,0,False,196.505,0.824,,4.0%,4/16,45/48,dqn-no-obstacle,DQN
324,158.5,242,242,18,48,1,0.797,0,False,197.349,0.844,,6.0%,16/16,48/48,dqn-no-obstacle,DQN
325,83.0,250,250,23,45,0,0.7965,0,False,197.959,0.609,,6.0%,12/16,45/48,dqn-no-obstacle,DQN
326,68.4,250,250,21,42,0,0.7959,0,False,198.559,0.599,,6.0%,12/16,42/48,dqn-no-obstacle,DQN
327,81.5,250,250,21,44,0,0.7953,0,False,199.271,0.711,,6.0%,2/16,44/48,dqn-no-obstacle,DQN
328,93.1,250,250,16,45,0,0.7948,0,False,199.875,0.604,,6.0%,4/16,45/48,dqn-no-obstacle,DQN
329,80.0,250,250,22,43,0,0.7942,0,False,200.456,0.58,,6.0%,10/16,43/48,dqn-no-obstacle,DQN
330,91.8,250,250,20,45,0,0.7937,0,False,201.149,0.692,,6.0%,10/16,45/48,dqn-no-obstacle,DQN
331,94.3,250,250,18,45,0,0.7931,0,False,201.727,0.577,,6.0%,4/16,45/48,dqn-no-obstacle,DQN
332,95.8,250,250,20,47,0,0.7926,0,False,202.351,0.623,,6.0%,4/16,47/48,dqn-no-obstacle,DQN
333,59.2,250,250,19,38,0,0.792,0,False,202.976,0.624,,6.0%,6/16,38/48,dqn-no-obstacle,DQN
334,90.6,250,250,17,46,0,0.7915,0,False,203.707,0.731,,6.0%,8/16,46/48,dqn-no-obstacle,DQN
335,95.8,250,250,19,47,0,0.7909,0,False,204.378,0.67,,6.0%,14/16,47/48,dqn-no-obstacle,DQN
336,74.7,250,250,24,42,0,0.7903,0,False,205.07,0.691,,6.0%,6/16,42/48,dqn-no-obstacle,DQN
337,88.7,250,250,21,45,0,0.7898,0,False,205.713,0.642,,6.0%,14/16,45/48,dqn-no-obstacle,DQN
338,68.4,250,250,25,40,0,0.7892,0,False,206.344,0.631,,4.0%,14/16,40/48,dqn-no-obstacle,DQN
339,75.8,250,250,21,43,0,0.7887,0,False,206.928,0.584,,4.0%,12/16,43/48,dqn-no-obstacle,DQN
340,73.1,250,250,19,41,0,0.7881,0,False,207.687,0.758,,4.0%,12/16,41/48,dqn-no-obstacle,DQN
341,96.1,250,250,17,46,0,0.7876,0,False,208.342,0.654,,4.0%,12/16,46/48,dqn-no-obstacle,DQN
342,51.2,250,250,22,37,0,0.787,0,False,208.955,0.613,,4.0%,10/16,37/48,dqn-no-obstacle,DQN
343,79.0,250,250,21,42,0,0.7865,0,False,209.542,0.587,,4.0%,6/16,42/48,dqn-no-obstacle,DQN
344,78.1,250,250,17,42,0,0.7859,0,False,210.226,0.683,,4.0%,8/16,42/48,dqn-no-obstacle,DQN
345,80.3,250,250,22,43,0,0.7854,0,False,210.863,0.636,,4.0%,16/16,43/48,dqn-no-obstacle,DQN
346,80.8,250,250,22,44,0,0.7848,0,False,211.435,0.571,,4.0%,2/16,44/48,dqn-no-obstacle,DQN
347,85.0,250,250,21,44,0,0.7843,0,False,212.11,0.675,,4.0%,16/16,44/48,dqn-no-obstacle,DQN
348,92.1,250,250,23,46,0,0.7837,0,False,212.699,0.588,,4.0%,14/16,46/48,dqn-no-obstacle,DQN
349,79.9,250,250,21,43,0,0.7832,0,False,213.268,0.569,,4.0%,16/16,43/48,dqn-no-obstacle,DQN
350,64.0,250,250,28,40,0,0.7826,0,False,213.859,0.591,,4.0%,2/16,40/48,dqn-no-obstacle,DQN
351,80.5,250,250,20,44,0,0.7821,0,False,214.429,0.57,,4.0%,2/16,44/48,dqn-no-obstacle,DQN
352,98.4,250,250,23,47,0,0.7815,0,False,214.987,0.557,,2.0%,6/16,47/48,dqn-no-obstacle,DQN
353,79.4,250,250,24,42,0,0.781,0,False,215.682,0.694,,2.0%,16/16,42/48,dqn-no-obstacle,DQN
354,91.9,250,250,20,47,0,0.7804,0,False,216.247,0.565,,2.0%,10/16,47/48,dqn-no-obstacle,DQN
355,81.3,250,250,21,44,0,0.7799,0,False,216.846,0.598,,2.0%,4/16,44/48,dqn-no-obstacle,DQN
356,84.8,250,250,20,44,0,0.7794,0,False,217.454,0.607,,2.0%,14/16,44/48,dqn-no-obstacle,DQN
357,75.8,250,250,24,43,0,0.7788,0,False,218.044,0.59,,2.0%,12/16,43/48,dqn-no-obstacle,DQN
358,47.2,250,250,22,37,0,0.7783,0,False,218.618,0.574,,2.0%,8/16,37/48,dqn-no-obstacle,DQN
359,104.3,250,250,23,47,0,0.7777,0,False,219.189,0.57,,2.0%,16/16,47/48,dqn-no-obstacle,DQN
360,96.6,250,250,17,46,0,0.7772,0,False,219.906,0.717,,2.0%,2/16,46/48,dqn-no-obstacle,DQN
361,76.8,250,250,20,43,0,0.7766,0,False,220.483,0.576,,2.0%,4/16,43/48,dqn-no-obstacle,DQN
362,94.1,250,250,22,47,0,0.7761,0,False,221.085,0.601,,2.0%,6/16,47/48,dqn-no-obstacle,DQN
363,76.0,250,250,26,44,0,0.7755,0,False,221.665,0.58,,2.0%,10/16,44/48,dqn-no-obstacle,DQN
364,98.3,250,250,21,46,0,0.775,0,False,222.271,0.606,,2.0%,8/16,46/48,dqn-no-obstacle,DQN
365,97.8,250,250,18,46,0,0.7745,0,False,222.862,0.59,,2.0%,4/16,46/48,dqn-no-obstacle,DQN
366,96.2,250,250,19,47,0,0.7739,0,False,223.575,0.713,,2.0%,2/16,47/48,dqn-no-obstacle,DQN
367,96.2,250,250,24,46,0,0.7734,0,False,224.148,0.572,,2.0%,8/16,46/48,dqn-no-obstacle,DQN
368,82.5,250,250,20,44,0,0.7728,0,False,224.752,0.603,,2.0%,12/16,44/48,dqn-no-obstacle,DQN
369,80.7,250,250,18,44,0,0.7723,0,False,225.382,0.63,,2.0%,8/16,44/48,dqn-no-obstacle,DQN
370,90.8,250,250,23,45,0,0.7718,0,False,226.205,0.823,,2.0%,10/16,45/48,dqn-no-obstacle,DQN
371,90.4,250,250,21,45,0,0.7712,0,False,226.828,0.622,,2.0%,6/16,45/48,dqn-no-obstacle,DQN
372,75.3,250,250,20,43,0,0.7707,0,False,227.452,0.623,,2.0%,16/16,43/48,dqn-no-obstacle,DQN
373,103.3,250,250,17,46,0,0.7701,0,False,228.189,0.737,,2.0%,14/16,46/48,dqn-no-obstacle,DQN
374,101.3,250,250,18,47,0,0.7696,0,False,228.892,0.702,,0.0%,16/16,47/48,dqn-no-obstacle,DQN
375,74.6,250,250,23,42,0,0.7691,0,False,229.57,0.676,,0.0%,12/16,42/48,dqn-no-obstacle,DQN
376,88.8,250,250,19,44,0,0.7685,0,False,230.185,0.614,,0.0%,2/16,44/48,dqn-no-obstacle,DQN
377,75.9,250,250,20,41,0,0.768,0,False,230.854,0.668,,0.0%,2/16,41/48,dqn-no-obstacle,DQN
378,71.7,250,250,20,40,0,0.7674,0,False,231.605,0.75,,0.0%,10/16,40/48,dqn-no-obstacle,DQN
379,93.4,250,250,22,46,0,0.7669,0,False,232.353,0.747,,0.0%,2/16,46/48,dqn-no-obstacle,DQN
380,94.4,250,250,19,45,0,0.7664,0,False,232.951,0.597,,0.0%,2/16,45/48,dqn-no-obstacle,DQN
381,82.6,250,250,20,44,0,0.7658,0,False,233.558,0.606,,0.0%,8/16,44/48,dqn-no-obstacle,DQN
382,81.2,250,250,16,43,0,0.7653,0,False,234.181,0.623,,0.0%,10/16,43/48,dqn-no-obstacle,DQN
383,76.5,250,250,22,42,0,0.7648,0,False,234.781,0.599,,0.0%,2/16,42/48,dqn-no-obstacle,DQN
384,89.2,250,250,20,45,0,0.7642,0,False,235.367,0.586,,0.0%,4/16,45/48,dqn-no-obstacle,DQN
385,90.5,250,250,19,45,0,0.7637,0,False,235.954,0.587,,0.0%,16/16,45/48,dqn-no-obstacle,DQN
386,75.7,250,250,21,42,0,0.7632,0,False,236.675,0.72,,0.0%,16/16,42/48,dqn-no-obstacle,DQN
387,97.2,250,250,19,45,0,0.7626,0,False,237.261,0.585,,0.0%,6/16,45/48,dqn-no-obstacle,DQN
388,92.7,250,250,24,45,0,0.7621,0,False,237.869,0.607,,0.0%,10/16,45/48,dqn-no-obstacle,DQN
389,71.5,250,250,24,42,0,0.7616,0,False,238.446,0.577,,0.0%,6/16,42/48,dqn-no-obstacle,DQN
390,69.9,250,250,25,41,0,0.761,0,False,239.048,0.601,,0.0%,10/16,41/48,dqn-no-obstacle,DQN
391,175.2,204,204,14,48,1,0.7605,0,False,239.575,0.526,,2.0%,16/16,48/48,dqn-no-obstacle,DQN
392,89.4,250,250,23,46,0,0.76,0,False,240.268,0.692,,2.0%,4/16,46/48,dqn-no-obstacle,DQN
393,75.4,250,250,20,42,0,0.7594,0,False,240.854,0.585,,2.0%,12/16,42/48,dqn-no-obstacle,DQN
394,80.7,250,250,25,44,0,0.7589,0,False,241.434,0.58,,2.0%,16/16,44/48,dqn-no-obstacle,DQN
395,90.4,250,250,19,45,0,0.7584,0,False,242.021,0.586,,2.0%,10/16,45/48,dqn-no-obstacle,DQN
396,74.9,250,250,22,44,0,0.7578,0,False,242.578,0.556,,2.0%,2/16,44/48,dqn-no-obstacle,DQN
397,65.3,250,250,20,40,0,0.7573,0,False,243.13,0.551,,2.0%,16/16,40/48,dqn-no-obstacle,DQN
398,82.7,250,250,21,44,0,0.7568,0,False,243.724,0.593,,2.0%,16/16,44/48,dqn-no-obstacle,DQN
399,72.2,250,250,21,42,0,0.7562,0,False,244.391,0.667,,2.0%,10/16,42/48,dqn-no-obstacle,DQN
400,74.8,250,250,19,42,0,0.7557,0,False,244.945,0.554,,2.0%,6/16,42/48,dqn-no-obstacle,DQN
401,58.4,250,250,22,38,0,0.7552,0,False,245.574,0.628,,2.0%,8/16,38/48,dqn-no-obstacle,DQN
402,81.3,250,250,24,44,0,0.7547,0,False,246.194,0.619,,2.0%,4/16,44/48,dqn-no-obstacle,DQN
403,78.9,250,250,22,43,0,0.7541,0,False,246.793,0.599,,2.0%,14/16,43/48,dqn-no-obstacle,DQN
404,92.2,250,250,21,45,0,0.7536,0,False,247.405,0.611,,2.0%,2/16,45/48,dqn-no-obstacle,DQN
405,73.4,250,250,25,41,0,0.7531,0,False,248.143,0.738,,2.0%,16/16,41/48,dqn-no-obstacle,DQN
406,96.3,250,250,18,45,0,0.7525,0,False,248.78,0.636,,2.0%,10/16,45/48,dqn-no-obstacle,DQN
407,65.0,250,250,20,40,0,0.752,0,False,249.498,0.718,,2.0%,4/16,40/48,dqn-no-obstacle,DQN
408,82.4,250,250,20,43,0,0.7515,0,False,250.076,0.577,,2.0%,16/16,43/48,dqn-no-obstacle,DQN
409,65.2,250,250,19,40,0,0.751,0,False,250.868,0.791,,2.0%,8/16,40/48,dqn-no-obstacle,DQN
410,87.8,250,250,22,45,0,0.7504,0,False,251.554,0.686,,2.0%,12/16,45/48,dqn-no-obstacle,DQN
411,79.2,250,250,23,43,0,0.7499,0,False,252.466,0.911,,2.0%,4/16,43/48,dqn-no-obstacle,DQN
412,77.3,250,250,20,42,0,0.7494,0,False,253.215,0.749,,2.0%,2/16,42/48,dqn-no-obstacle,DQN
413,87.1,250,250,20,44,0,0.7489,0,False,253.764,0.548,,2.0%,10/16,44/48,dqn-no-obstacle,DQN
414,88.3,250,250,21,45,0,0.7483,0,False,254.409,0.644,,2.0%,4/16,45/48,dqn-no-obstacle,DQN
415,68.8,250,250,22,40,0,0.7478,0,False,255.081,0.672,,2.0%,6/16,40/48,dqn-no-obstacle,DQN
416,94.1,250,250,22,46,0,0.7473,0,False,255.758,0.676,,2.0%,12/16,46/48,dqn-no-obstacle,DQN
417,54.6,250,250,25,38,0,0.7468,0,False,256.487,0.729,,2.0%,6/16,38/48,dqn-no-obstacle,DQN
418,77.0,250,250,17,43,0,0.7462,0,False,257.242,0.754,,2.0%,14/16,43/48,dqn-no-obstacle,DQN
419,92.2,250,250,22,45,0,0.7457,0,False,257.944,0.701,,2.0%,8/16,45/48,dqn-no-obstacle,DQN
420,74.9,250,250,25,42,0,0.7452,0,False,258.765,0.82,,2.0%,14/16,42/48,dqn-no-obstacle,DQN
421,67.7,250,250,19,40,0,0.7447,0,False,259.316,0.549,,2.0%,12/16,40/48,dqn-no-obstacle,DQN
422,81.5,250,250,20,43,0,0.7442,0,False,259.862,0.545,,2.0%,4/16,43/48,dqn-no-obstacle,DQN
423,83.2,250,250,20,44,0,0.7436,0,False,260.429,0.567,,2.0%,16/16,44/48,dqn-no-obstacle,DQN
424,78.8,250,250,20,42,0,0.7431,0,False,261.063,0.634,,2.0%,8/16,42/48,dqn-no-obstacle,DQN
425,79.4,250,250,23,44,0,0.7426,0,False,261.664,0.6,,2.0%,8/16,44/48,dqn-no-obstacle,DQN
426,79.6,250,250,27,44,0,0.7421,0,False,262.234,0.57,,2.0%,6/16,44/48,dqn-no-obstacle,DQN
427,92.2,250,250,20,45,0,0.7416,0,False,262.803,0.568,,2.0%,2/16,45/48,dqn-no-obstacle,DQN
428,77.6,250,250,20,44,0,0.741,0,False,263.464,0.661,,2.0%,2/16,44/48,dqn-no-obstacle,DQN
429,92.7,250,250,19,45,0,0.7405,0,False,264.102,0.637,,2.0%,14/16,45/48,dqn-no-obstacle,DQN
430,77.2,250,250,21,43,0,0.74,0,False,264.648,0.545,,2.0%,14/16,43/48,dqn-no-obstacle,DQN
431,83.3,250,250,17,44,0,0.7395,0,False,265.24,0.591,,2.0%,10/16,44/48,dqn-no-obstacle,DQN
432,91.5,250,250,19,45,0,0.739,0,False,265.891,0.651,,2.0%,14/16,45/48,dqn-no-obstacle,DQN
433,72.3,250,250,19,41,0,0.7384,0,False,266.491,0.599,,2.0%,6/16,41/48,dqn-no-obstacle,DQN
434,67.8,250,250,22,41,0,0.7379,0,False,267.097,0.606,,2.0%,4/16,41/48,dqn-no-obstacle,DQN
435,63.1,250,250,21,39,0,0.7374,0,False,267.681,0.584,,2.0%,14/16,39/48,dqn-no-obstacle,DQN
436,91.9,250,250,21,45,0,0.7369,0,False,268.375,0.693,,2.0%,2/16,45/48,dqn-no-obstacle,DQN
437,82.1,250,250,22,44,0,0.7364,0,False,268.934,0.559,,2.0%,2/16,44/48,dqn-no-obstacle,DQN
438,75.1,250,250,19,42,0,0.7359,0,False,269.523,0.588,,2.0%,2/16,42/48,dqn-no-obstacle,DQN
439,82.8,250,250,17,44,0,0.7354,0,False,270.124,0.6,,2.0%,10/16,44/48,dqn-no-obstacle,DQN
440,76.8,250,250,21,43,0,0.7348,0,False,270.789,0.664,,2.0%,12/16,43/48,dqn-no-obstacle,DQN
441,70.5,250,250,19,40,0,0.7343,0,False,271.378,0.589,,0.0%,12/16,40/48,dqn-no-obstacle,DQN
